,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.
2716,23.0,11.0,1784.1200041770935,141.61229,4001,9.661741507587733,4.040815,1660.2827610432778,2411.9734
2717,23.0,12.0,1797.259922027588,62.394585,4001,9.661741507587733,4.040815,1712.6088458986371,
2718,23.0,13.0,1820.984942913056,74.64656,6904,37.23307465110555,19.611759998333333,1686.6828637940985,2341.7315
2719,23.0,15.0,1908.9500069618225,153.62283,6904,37.23307465110555,19.611759998333333,1596.0763485834414,2368.5681
2720,23.0,16.0,1949.10005569458,724.21936,6904,37.23307465110555,19.611759998333333,1560.3756842619161,2554.9678
2721,23.0,17.0,2005.3099846839905,362.16855,2656,19.580747504002847,30.440865,1528.673684153356,5052.3234
2722,23.0,24.0,1990.7099986076355,223.2052,2656,19.580747504002847,30.440865,789.8523598407432,1052.6607
2723,23.0,37.0,1464.7450041770935,98.01932,5478,22.11289718143539,37.02275,78.99081254977374,152.2067
2724,23.0,41.0,1470.219955444336,106.71223,3495,22.90857636763824,40.63058,41.74304568838374,56.7924
2725,23.0,42.0,1396.1250174045565,97.74163,3495,22.90857636763824,40.63058,152.2803099564922,202.5414
2726,23.0,43.0,1329.6949589252472,85.705284,3495,22.90857636763824,40.63058,263.280367517948,342.2425
2727,23.0,44.0,1324.5849812030792,189.53314,3495,22.90857636763824,40.63058,374.34910008753286,506.0329
2728,23.0,45.0,1312.5399839878082,17.12764,3540,24.453107097656257,40.936795,466.67467188601427,733.8235999999999
2729,23.0,46.0,1223.8449728488922,29.64377,3540,24.453107097656257,40.936795,574.6601140058019,995.0459
2730,23.0,48.0,1224.210033416748,121.4624,3015,28.65831452538937,44.33846,596.8539571400464,881.8223
2731,23.0,49.0,1103.3950006961825,136.44785,4142,20.129546733333328,54.675535,661.605655582899,916.0604
2732,23.0,50.0,1113.980016708374,205.67442,4142,20.129546733333328,54.675535,555.715438831339,749.8524
2733,23.0,51.0,1131.134991645813,267.36716,4142,20.129546733333328,54.675535,452.36479246076925,627.3824000000001
2734,23.0,53.0,1080.0350403785706,245.54951,3697,21.13581203708845,55.68641,322.6406515205129,483.4859
2735,23.0,55.0,1055.2150118350985,197.9891,3697,21.13581203708845,55.68641,140.80839831220806,168.5369
2736,23.0,56.0,1044.6299958229065,234.27734,23387,23.879641030699464,57.1145571855,135.38045395394192,165.1984
2737,24.0,-34.0,1495.0400710105896,158.6696,3624,25.6396778350531,-33.948185,151.6345929410785,173.0439
2738,24.0,-33.0,1799.8150849342346,183.39442,3067,25.68559036326052,-33.79097,179.68410624588208,263.8197
