,trip_count,prev_port,next_port,distance,frequency
10477083,546951,2180,1996,1045.2287818746433,0.13157894736842105
10654283,2909710,2180,1996,1210.0936905577985,0.868421052631579
10655783,2928980,1973,2116,2663.0510346683336,1.0
10489356,683378,2959,1917,0.6920109329313947,1.0
10599128,2287487,23924,3689,5830.080681848873,1.0
10638548,2745394,29549,1975,7904.608594428892,1.0
10635524,2695510,23784,27490,19.304453644821496,1.0
10540580,1412827,2135,2405,8061.481687727489,0.23809523809523808
10537358,1303945,2135,2405,5771.734694885511,0.7619047619047619
10522965,1147582,3442,28317,24010.969313617712,1.0
10642531,2771867,28317,3044,8858.412293369543,1.0
10534636,1253054,3254,4085,1099.84876751194,1.0
10607779,2386429,7007,3329,2725.349320279311,1.0
10467209,527886,16006,1726,35.98011461575162,0.3333333333333333
10669164,3088212,16006,1726,35.8321808385268,0.6666666666666666
10545689,1530158,2742,2749,3095.7874542648447,1.0
10588652,2138522,1958,3421,1011.3083381085114,1.0
10484421,618178,3421,4834,377.6850377400791,0.38461538461538464
10533574,1250444,3421,4834,465.34378282361473,0.6153846153846154
10603284,2320546,2866,2750,4745.303642386782,1.0
10455253,483523,2242,1406,104.4137528693082,1.0
10455289,483537,1406,2242,101.95464238792113,1.0
10602794,2292427,3064,6980,3976.029142757696,1.0
10527929,1161696,3686,3343,15956.676211249782,1.0
10536352,1294834,3797,2778,382.8771766738795,1.0
10637374,2726709,1944,7045,2692.180336499122,0.4782608695652174
10543756,1479528,1944,7045,3014.779799535907,0.5217391304347826
10597742,2261102,2787,15781,3179.2877057769538,0.42857142857142855
10541004,1416592,2787,15781,9120.458819481357,0.5714285714285714
10551433,1662798,2255,756,11294.869926512787,1.0
10643701,2814255,6926,7100,5244.19912723776,1.0
10593484,2169043,6868,48915,2381.4624280159924,1.0
10580823,2049267,2586,3709,2293.913249185397,0.16
10457315,509119,2586,3709,1863.9495038531643,0.84
10457697,510706,2586,28231,1272.6037399872841,1.0
10580556,2048127,4293,28231,3168.247037341084,0.07142857142857142
10458042,510739,4293,28231,1745.5648684008656,0.9285714285714286
10456581,508741,4293,4293,115.44884955132724,1.0
10512594,896449,15616,4293,1382.3899187440093,0.3
10456938,509078,15616,4293,1234.0539310339516,0.7
10568448,1859675,25353,3200,13434.323299504305,1.0
10543435,1476314,537,2460,12143.767326692341,1.0
10561586,1753001,2198,2153,4794.109705767098,1.0
10585200,2100571,2150,2019,714.6324787474958,0.4
10585303,2102201,2150,2019,1391.186638897614,0.6
10631735,2642416,1975,2527,4185.566648351049,1.0
10624955,2565340,3128,2527,11204.022412963433,1.0
10458214,512636,2460,1973,2773.176443187668,0.16666666666666666
10458217,512645,2460,1973,2732.1677346412853,0.8333333333333334
10576782,1981109,1975,2460,7724.427176144973,1.0
10459816,512656,3772,2460,4449.509947989606,1.0
10585424,2102255,3128,2153,4043.7539603085543,1.0
10536054,1270465,1963,28317,8033.504479429428,0.16666666666666666
10591883,2155938,1963,28317,23753.67214776066,0.16666666666666666
10464489,523174,1963,28317,19933.207067164578,0.6666666666666666
10643228,2788462,2252,6820,4763.2896091263165,1.0
10570533,1883516,3637,2750,9297.250006473469,1.0
10662134,3024302,2554,2787,3971.214651844234,1.0
10512740,907345,4041,26618,29.16004146763052,1.0
10518212,1024931,6972,4989,7261.93512264194,0.14285714285714285
10623676,2553716,6972,4989,6695.149197275395,0.8571428571428571
10554098,1677486,2254,6972,6987.430570752018,1.0
10588247,2133323,28320,29722,567.8504324684019,1.0
10467315,528011,28321,29722,564.4606384753238,1.0
10520947,1129194,6776,5561,782.0957984707256,0.14285714285714285
10542234,1434582,6776,5561,547.6257537807468,0.8571428571428571
10542310,1434596,6776,28321,536.2926147843172,1.0
10588148,2132509,4156,2787,3255.789115854009,1.0
10633979,2658894,3044,1975,10755.30320194471,1.0
10595844,2219776,3513,2011,1166.6531721921324,1.0
10467513,531037,2005,2476,1760.5344338292596,0.16666666666666666
10549801,1620247,2005,2476,661.9321434945936,0.8333333333333334
10659177,2968692,2034,4109,16324.25282535769,1.0
10564640,1821410,2778,12083,2035.484676588448,1.0
10575041,1949938,3269,2001,27809.16184952374,1.0
10468148,532401,1960,697,736.767496389349,0.16666666666666666
10557499,1709439,1960,697,356.7911088975469,0.16666666666666666
10513473,915989,1960,697,308.27226482365245,0.6666666666666666
10553492,1676620,7144,6869,34192.11537654966,1.0
10519780,1088258,6926,3905,63.685283851777406,1.0
10556872,1698506,3621,2067,908.0908501355066,0.14
10666055,3043577,3621,2067,370.7131689561333,0.86
10573596,1934413,2255,29561,11666.210474118969,1.0
10590494,2154153,2560,3338,9464.384720117767,0.12
10589688,2148252,2560,3338,8299.627469319052,0.88
10589791,2148273,3338,7045,746.6906853501055,0.3142857142857143
10589869,2148293,3338,7045,596.1726670657725,0.3142857142857143
10590637,2154154,3338,7045,855.009823191024,0.37142857142857144
10572665,1925427,4734,25642,13898.81518686844,0.17391304347826086
10547353,1591310,4734,25642,13045.39034427004,0.8260869565217391
10469634,534288,2920,3348,309.0315563067041,0.43478260869565216
10590781,2154944,2920,3348,227.42510813649412,0.5652173913043478
10551179,1634955,3338,3064,544.5242564083604,0.24
10589349,2148196,3338,3064,704.7113231347016,0.76
10589901,2148342,4800,3348,191.24220581006844,1.0
10521153,1140204,16816,26821,763.155334956721,1.0
10589286,2147347,3358,3338,3358.4195722749937,0.4
10588928,2147336,3358,3338,9771.547003565847,0.6
10619696,2527582,28253,4734,2005.1948643879205,1.0
10656428,2948999,2866,3363,4380.194758938575,0.4827586206896552
10668835,3084045,2866,3363,3366.3737471470113,0.5172413793103449
10662657,3025559,3509,44800,3128.1637445037895,1.0
10536833,1301944,2230,642,1226.442084835378,1.0
10590220,2151291,27373,3338,8387.604872474689,1.0
10539641,1384909,3338,3493,411.80929002001477,1.0
10589309,2147433,2920,3854,103.36405198651833,1.0
10589951,2148531,3854,26818,93.78371115131081,1.0
10590806,2154962,26818,3854,93.46929521813824,1.0
10589922,2148459,3854,4800,71.66969350382136,0.5
10590715,2154860,3854,4800,68.23993606752062,0.5
10469579,534257,3854,2920,60.25668303819726,0.16666666666666666
10590692,2154482,3854,2920,96.51523438994109,0.8333333333333334
10546730,1565915,3338,28253,507.1164312071156,1.0
10590735,2154896,4800,3854,64.18779902005934,1.0
10455213,482712,3348,3348,18.09742478777219,1.0
10585927,2108376,26974,2892,2640.8243632585536,1.0
10667710,3062949,2107,29822,1206.742997452754,1.0
10520394,1095071,29822,26974,1190.2823405636984,1.0
10606828,2342081,1717,25877,677.0872463366226,1.0
10637185,2725325,6875,6972,2781.48703374343,0.18181818181818182
10607615,2374759,6875,6972,3049.540663293095,0.8181818181818182
10515238,985374,1997,3814,5328.208690641512,1.0
10472420,538021,7007,4734,24374.127952590636,0.16666666666666666
10640791,2764965,7007,4734,23985.62126865951,0.8333333333333334
10638110,2732557,2171,2356,9812.823713004802,1.0
10472602,538072,2356,2356,10.011082275671034,0.375
10595952,2220326,2356,2356,154.7436455674007,0.625
10472719,538073,2356,2180,1553.4214538494275,1.0
10647956,2863672,7007,2635,21869.910389625104,1.0
10502211,740864,3189,3099,12794.83389901801,1.0
10609543,2398360,2230,3064,8608.25265788089,0.42
10608752,2396265,2230,3064,8409.271837881251,0.58
10608408,2396248,3338,3032,1398.9576303689423,1.0
10475752,540816,3628,2787,10263.08722719727,0.5
10614417,2466642,3628,2787,10638.814777535172,0.5
10476990,542702,3628,2742,10605.612514155056,0.38095238095238093
10654027,2905681,3628,2742,10584.72981980328,0.6190476190476191
10533108,1228573,3711,3363,1499.8397856802967,0.3448275862068966
10608308,2396215,3711,3363,1224.137503204488,0.6551724137931034
10645543,2857089,44800,3064,8263.46934584002,0.3
10614015,2466540,44800,3064,4389.716233070051,0.7
10563732,1801828,25615,2742,4194.188245681498,1.0
10663051,3027006,3711,2998,713.4271808116839,1.0
10476072,540818,2742,4255,2859.519358773458,0.1111111111111111
10472990,539764,2742,4255,1483.1130647723728,0.8888888888888888
10550011,1622594,25615,3711,11592.474470302079,0.16666666666666666
10608244,2395970,25615,3711,4040.526405716055,0.16666666666666666
10653642,2905665,25615,3711,11246.557262694281,0.6666666666666666
10609208,2398346,25615,2787,9830.270332920707,1.0
10473759,539822,3628,2230,9327.133863626776,0.2
10562126,1765768,3628,2230,5250.372758831257,0.8
10459974,514221,44800,4255,3037.5600006209206,0.25
10668215,3077497,44800,4255,3361.4493322613616,0.75
10645946,2857096,3628,16741,11558.091575932287,1.0
10528923,1162912,27491,27309,56.14993082176648,1.0
10474812,539922,537,2001,16780.0467721573,1.0
10583213,2087147,2330,2235,732.0947442354224,1.0
10666088,3058618,23781,2330,70.60423970363351,1.0
10551115,1626012,27309,16816,17607.324525761043,1.0
10475056,540724,16741,4255,763.6157778792699,0.14285714285714285
10668498,3077602,16741,4255,779.0180192065582,0.8571428571428571
10612642,2427230,25615,3888,144.12234357115597,1.0
10656960,2953120,2817,2742,11194.485167831413,1.0
10668404,3077568,2230,4255,1323.5102757770808,1.0
10476304,541047,2230,3092,817.1685857704643,0.4642857142857143
10607900,2395844,2230,3092,816.4616874849404,0.5357142857142857
10609651,2398382,3338,15810,1430.1303143893103,1.0
10609767,2398391,3338,23840,946.7076253836736,1.0
10586021,2111719,3487,2755,2681.686653195943,1.0
10512615,899056,25012,25027,72.70522714414113,1.0
10627003,2608094,4092,3555,10508.65342527502,1.0
10612648,2441835,727,2423,13.371986053285447,1.0
10500129,723333,3697,6868,30389.396928041577,0.2
10600519,2287664,3697,6868,30105.102436996145,0.8
10479163,553380,4085,23928,349.5629778346239,1.0
10514283,978402,3188,26824,691.7724367875285,0.1111111111111111
10598073,2263787,3188,26824,688.2760034459102,0.8888888888888888
10616819,2503255,2719,1606,411.1935527050336,1.0
10526524,1160178,3861,28296,5179.127443445425,1.0
10519248,1065683,12084,3097,54.41785565144904,1.0
10596664,2248426,6999,2025,146.38129962657092,1.0
10504829,762299,2025,6999,146.8259445032272,1.0
10521031,1140113,1985,7003,157.83772295020108,1.0
10530090,1174409,25477,2005,11859.242658182735,1.0
10533210,1229407,2186,764,505.49212932530276,0.3
10580403,2039201,2186,764,496.85802313769113,0.7
10598013,2263181,3420,2012,1946.7097576789008,0.375
10606237,2328612,3420,2012,1969.8350524607606,0.625
10554583,1681245,3864,4085,5818.880773490413,1.0
10537598,1327656,2674,7000,141.38995866815853,1.0
10667529,3060544,3269,2019,7743.467014182548,1.0
10520990,1139209,2206,2475,919.2582798003766,0.5
10579589,1996438,2206,2475,575.5969502078048,0.5
10558707,1721541,2475,3269,23276.511067635838,1.0
10478319,549215,2028,1982,15.560307446029745,0.5
10540392,1393397,2028,1982,16.572185643609455,0.5
10539505,1358504,2034,1989,1611.6804054442403,0.2
10659341,2972834,2034,1989,1728.0021130082168,0.8
10557007,1709120,2949,2005,1700.867451368295,1.0
10576496,1951973,3269,23783,26989.017294730627,1.0
10578260,1992591,2465,16816,10612.780163914007,1.0
10641181,2770855,2653,3351,438.45238433070267,0.36
10641117,2770849,2653,3351,764.2457201636944,0.64
10537001,1302076,3351,3351,4.86046941636232,1.0
10640980,2770836,3351,2911,1917.0926113219489,1.0
10547581,1591727,2911,3351,1986.976558880223,0.36363636363636365
10536934,1302071,2911,3351,2013.677566878755,0.6363636363636364
10547483,1591711,3351,2878,710.7428777303562,1.0
10480162,572905,2878,3351,844.0779855437777,0.2
10537067,1302104,2878,3351,960.8285770212019,0.8
10641058,2770838,3351,2653,1032.0978327959906,1.0
10636905,2720941,6855,2915,2271.5644010518604,1.0
10507349,842874,2246,2915,1070.6855833397394,0.42857142857142855
10636836,2720932,2246,2915,1505.8061330533758,0.5714285714285714
10545809,1539090,2878,3688,1964.4074059140428,1.0
10480317,572989,6498,2759,1624.124891005099,1.0
10636963,2720969,2569,6498,1186.1884813954407,1.0
10610906,2403595,3329,27973,1257.70471208763,1.0
10620768,2544593,2787,5644,1081.9392465693645,1.0
10539383,1355625,28291,7125,6062.461404100773,0.2
10480657,574422,28291,7125,17746.076391445535,0.8
10655919,2930400,2742,3179,537.454801026288,1.0
10623447,2544812,3769,2667,10583.222336996034,1.0
10540021,1388375,2787,2662,457.3511509885645,1.0
10533666,1250528,27584,1939,352.11069288925256,1.0
10501310,731422,1939,1554,202.28337676347422,1.0
10567514,1854602,2222,27584,514.0491916552942,0.3333333333333333
10483900,614094,2222,27584,729.2746833847584,0.6666666666666666
10484026,614097,2223,6973,712.2111643800318,1.0
10501052,730416,23711,1939,205.93481370285087,1.0
10532461,1218443,7037,2223,137.41605471743856,1.0
10500978,730148,1939,23701,208.53650697011454,1.0
10534727,1258365,768,7037,132.30323407862144,1.0
10586311,2120464,2223,7019,430.3987195586557,0.16666666666666666
10532742,1218523,2223,7019,388.26905735764115,0.8333333333333334
10484070,614406,6985,25029,98.9862166959271,1.0
10455469,486173,1939,768,213.5218550160628,1.0
10534704,1258323,1945,2114,155.11527309500985,1.0
10532769,1218537,7037,23711,133.96676119027217,1.0
10484212,614505,768,27584,1181.0503097951514,1.0
10484372,614527,6973,23701,1674.3028992618733,0.2
10501200,731302,6973,23701,1799.2828534139644,0.8
10636773,2715577,1939,7027,214.01486058958977,1.0
10532537,1218501,2114,25029,1952.387331402514,1.0
10454827,479691,25027,3962,713.4455508878711,0.4
10612906,2461046,25027,3962,1710.4983104791568,0.6
10501055,730598,768,23701,4.568278906666699,0.14
10501135,730620,23701,1939,222.2752260931897,0.86
10485664,621826,2624,1940,16082.932695648264,1.0
10644726,2818746,17341,3281,654.9935845261251,0.42857142857142855
10512686,900498,17341,3281,1815.9821930878009,0.5714285714285714
10567185,1850879,15616,3972,17325.67319475326,1.0
10616597,2483205,2001,27309,125.88718044800136,1.0
10485720,624194,15809,10653,5108.539252097745,1.0
10659875,2978759,15810,6989,15214.211846059638,1.0
10485801,625478,3835,1940,878.4556739035665,1.0
10545084,1489009,4030,1940,6647.0636599793015,1.0
10534730,1266550,3646,2755,696.08870410239,1.0
10594749,2184746,15809,6989,13469.388464376552,1.0
10594450,2182679,10650,3064,9969.553789731868,1.0
10504908,765842,2179,1940,1680.7668838342352,1.0
10572312,1921527,3941,3972,7064.540645749106,1.0
10560957,1751523,3091,3107,53.793830886219524,1.0
10639077,2754236,6930,3370,19.52184283987853,1.0
10606775,2337740,1975,3091,3808.809689648502,1.0
10554925,1681375,2982,2560,7134.7902752002055,1.0
10583040,2085399,2750,29767,1710.6348510723458,1.0
10596255,2224052,1945,25027,1805.270946876955,1.0
10489016,662698,2886,4048,2278.095113815648,1.0
10489064,662705,6974,2180,2089.269350352363,0.2
10650671,2885463,6974,2180,1968.3173335327738,0.2
10661384,3017507,6974,2180,1997.6356763317478,0.6
10636749,2713025,6974,1940,489.95929966077625,0.16666666666666666
10542537,1460608,6974,1940,1188.070095985972,0.8333333333333334
10565605,1834089,1940,1901,5817.716370324935,1.0
10489079,662754,6861,2800,592.2553424364502,1.0
10643255,2793636,3128,2886,3327.6607857836825,1.0
10557754,1712169,2251,2255,331.75872901890745,1.0
10557532,1710469,2568,6926,147.36216761607017,1.0
10479398,558947,6868,3626,7687.993373340683,0.5
10479599,559027,6868,3626,7996.956971456337,0.5
10479440,559000,6868,23528,4.882725234824435,0.4
10479443,559008,7100,23528,1429.2589119285785,0.6
10489120,670749,2193,2141,156.06745376003713,1.0
10489327,682860,2876,2653,1215.4945297020824,0.07692307692307693
10616658,2490395,2876,2653,853.1535188591272,0.9230769230769231
10513831,934300,2653,3236,2522.938578644804,0.125
10607403,2349720,2653,3236,2422.826601693607,0.875
10613598,2464209,2113,1949,9172.663496573647,1.0
10661798,3022125,2624,2959,6152.658699471822,0.16666666666666666
10483538,605755,2624,2959,2410.404882762749,0.8333333333333334
10490343,685544,3398,7125,8115.99532116252,0.42857142857142855
10544481,1485798,3398,7125,7689.4137488147335,0.5714285714285714
10491195,685549,4468,28253,12660.613908698753,0.3333333333333333
10528747,1161762,4468,28253,12656.719795647772,0.6666666666666666
10496194,698072,3646,23901,10324.935295105151,0.42857142857142855
10492072,685555,3646,23901,11104.734189906281,0.5714285714285714
10638613,2746089,3077,4468,128.69528202301885,1.0
10495084,686047,3246,1934,13524.52932145786,0.17647058823529413
10493661,685915,3246,1934,6974.465668213261,0.8235294117647058
10586499,2125063,3275,6751,1706.687079254555,0.125
10580310,2032377,3275,6751,860.6307768744514,0.875
10654296,2918048,2844,4293,67.77417111077685,1.0
10546064,1550735,3852,3133,794.4141439514937,1.0
10497392,707287,1973,2112,9544.31560363217,0.08333333333333333
10504315,755147,1973,2112,11766.744035273603,0.9166666666666666
10513741,924711,46097,22736,4563.027842818389,0.42857142857142855
10557691,1711303,46097,22736,3349.7130390901248,0.5714285714285714
10503691,754288,3606,2107,2242.021009110121,0.14
10545359,1517484,3606,2107,1902.3060672551292,0.86
10661337,3016901,2050,3951,7034.031122813975,0.3076923076923077
10634345,2663061,2050,3951,6715.971429911365,0.6923076923076923
10645265,2845550,3689,25989,133.15806460275658,0.2
10576684,1974495,3689,25989,131.2540452845571,0.8
10864456,3016892,2050,2052,7134.578210701752,0.4722222222222222
10821414,2405932,2050,2052,3840.730182145565,0.5277777777777778
10529156,1171641,3689,3606,2842.0327127453143,0.23076923076923078
10536584,1295167,3689,3606,7688.11262913742,0.7692307692307693
10540396,1402080,6858,6861,13.864145353834544,1.0
10660067,2985659,2915,2876,257.7468085620667,1.0
10455111,482617,3564,3564,2838.0294876203925,1.0
10505166,790017,3414,3268,721.2003934716746,0.42857142857142855
10505281,790025,3268,2878,1913.669315793946,0.5714285714285714
10659398,2972951,3268,3063,480.3955066896072,1.0
10454859,482595,3063,3268,937.6226061229008,1.0
10595344,2204933,2787,6997,291.3942984807597,1.0
10546669,1562975,2050,3419,3155.8725126436457,0.3333333333333333
10633721,2655839,2050,3419,3421.0946966051015,0.6666666666666666
10606860,2342294,2142,1341,198.4882227171571,1.0
10643541,2807625,2171,2527,642.031215991306,1.0
10563378,1776227,3553,2180,2115.902221530408,1.0
10460901,519857,3271,3271,5265.071054946164,0.14285714285714285
10519777,1084247,3271,3271,31.63279341631602,0.8571428571428571
10560574,1744424,3271,1989,3344.521133838956,1.0
10470239,534949,2685,3298,1256.63350627897,0.2
10460962,519871,2685,3298,428.43246414227394,0.8
10636500,2712130,1934,1247,11109.097515521633,1.0
10632446,2642431,3668,3841,9887.207030924805,0.47368421052631576
10525287,1152307,3668,3841,11677.054489300772,0.5263157894736842
10462735,521872,3841,3668,12516.253449142303,0.3333333333333333
10524567,1152300,3841,3668,11435.974528727378,0.6666666666666666
10526195,1152332,3668,1996,11262.795688959666,1.0
10767579,1613397,1996,2483,8817.890872722035,1.0
10602408,2288705,6909,2111,11876.55639065194,0.5
10644654,2814847,6909,2111,8333.23449487893,0.5
10523682,1148261,2102,2109,557.0592150287066,1.0
10605151,2325258,2777,27646,8617.56947105112,1.0
10465073,525416,1975,1989,6756.025651114498,1.0
10470326,536761,2180,2689,1607.8593595122907,1.0
10470117,534898,3324,3377,6593.122816617174,1.0
10520098,1088432,3377,2460,7213.091753139165,1.0
10634513,2675565,3814,1945,2261.380588221806,1.0
10496474,702229,3092,4926,1128.0963231818935,1.0
10536226,1292417,2005,2133,4147.408153480147,0.5
10595212,2195659,2005,2133,4991.7842048387065,0.5
10580222,2020082,22275,23849,250.9662023492992,1.0
10668651,3083907,3697,25642,1123.7068722984018,1.0
10660917,2994171,29807,7101,17816.337209055775,1.0
10538498,1350900,6989,4451,1189.2863410479956,1.0
10518577,1024970,2478,3313,951.345663732099,1.0
10539813,1385852,1945,3814,2216.235446972596,0.21739130434782608
10596125,2223861,1945,3814,5783.239507628495,0.782608695652174
10507630,856045,15389,2261,1552.0298461468565,1.0
10580882,2050852,3717,2915,4207.008324925689,1.0
10504773,761325,1550,1997,1035.4965018130067,0.42857142857142855
10514902,985373,1550,1997,1032.2752707834686,0.5714285714285714
10532910,1219827,842,2850,1031.0916569534827,1.0
10523785,1148667,2850,1594,1620.067674005982,1.0
10567377,1854321,7036,2787,1048.1251602935745,0.375
10657139,2960488,7036,2787,419.7716412087622,0.625
10505645,791569,2866,842,1157.7233182920647,0.02
10505648,791704,2866,842,1156.5526972511677,0.02
10505651,793090,2866,842,1157.1284623223,0.02
10505993,793163,2866,842,1158.3296176930294,0.02
10505997,793298,2866,842,3.0150566739685765,0.02
10506000,793404,2866,842,1151.9364433671606,0.02
10506003,793574,2866,842,1152.094774927073,0.02
10506006,793601,2866,842,1156.067051748809,0.02
10505866,793161,2866,842,7071.31229258307,0.1
10634686,2676969,2866,842,6841.424026701041,0.32
10505520,791366,2866,842,7075.674121416687,0.42
10568548,1871171,3995,1776,370.72541565688863,1.0
10539579,1367355,3269,4119,479.7035991792888,1.0
10565453,1833032,6972,6958,6613.68978072747,1.0
10571543,1894834,2959,2635,3331.207661367985,1.0
10507280,842505,3918,2682,2217.028653869227,1.0
10551573,1663225,2127,2005,90.88807545319975,1.0
10618983,2521712,2866,22294,1968.9787656515937,0.2
10551793,1668940,2866,22294,1520.131875580374,0.8
10545544,1529026,7092,23696,114.11370399482372,0.2
10540414,1405690,7092,23696,308.6677109430874,0.8
10548870,1610846,3145,2815,12078.042725887271,1.0
10564825,1825158,3367,6998,250.31287722442215,1.0
10646616,2858629,2648,3941,3363.523181552032,0.02040816326530612
10520550,1095451,2648,3941,445.8801530172553,0.9795918367346939
10533556,1246746,2648,2648,4.501581414186982,1.0
10504955,781493,2654,3609,370.99949738158847,1.0
10564748,1824997,3568,6967,3900.8874799739688,1.0
10626602,2606907,2815,6868,25472.22192252513,0.4
10532430,1209779,2815,6868,17299.29013394397,0.6
10563973,1819678,2104,27399,2687.9653239464515,1.0
10507655,861678,28590,2191,26.257621834629433,1.0
10517242,1015097,1958,25877,1352.0120499397758,1.0
10477108,547090,2786,3057,212.74245903288306,1.0
10596602,2232005,641,18466,2348.6116923332684,0.4444444444444444
10603134,2314125,641,18466,1261.720420284602,0.5555555555555556
10619374,2523479,1944,25642,8446.645451571636,1.0
10656256,2933602,2174,13045,3121.341188017243,0.16666666666666666
10519218,1058988,2174,13045,4564.480061097956,0.8333333333333334
10592252,2166596,3497,2782,2838.4894948043366,1.0
10533517,1242405,2107,1973,7174.266961732419,1.0
10585643,2102307,2174,1952,1281.0438773686417,0.2857142857142857
10625334,2600683,2174,1952,1587.196433379315,0.7142857142857143
10639700,2762811,7017,7045,9799.461350382007,0.375
10477803,548769,7017,7045,10558.79578057606,0.625
10571592,1919538,3686,26354,186.50536176791346,1.0
10479980,566637,3321,1975,7553.547756385978,1.0
10645249,2843584,2667,1964,626.2150958282252,1.0
10478949,550399,2214,29638,6242.752453601002,0.4
10607245,2342996,2214,29638,6592.392138567178,0.6
10539848,1388049,3365,2926,211.41285190403758,1.0
10649433,2869658,1934,4057,1197.58251941306,1.0
10517573,1023297,2214,26930,1277.2906715567492,1.0
10510052,880822,2046,25184,20.75745893605592,1.0
10485809,630772,6948,6869,3249.9891918289936,1.0
10595670,2212435,2104,15454,2684.9570678498344,0.4444444444444444
10546463,1555682,2104,15454,6844.363358064265,0.5555555555555556
10539882,1388141,2926,3365,213.8248809498291,1.0
10482065,578124,3269,2007,8091.604750761269,0.125
10635242,2682924,3269,2007,6835.606381343183,0.875
10580189,2014739,4734,3281,2132.745095185819,1.0
10620447,2540448,3365,2078,8699.469069563851,1.0
10660064,2985524,43317,7019,910.0818522352729,1.0
10773108,1639880,2107,2075,7123.087420937269,1.0
10620137,2536202,25012,6974,105.3617228028771,0.2727272727272727
10596686,2252841,25012,6974,94.27420407042892,0.7272727272727273
10538722,1352767,6973,27484,2342.342846431891,0.3076923076923077
10545527,1522342,6973,27484,783.630755836777,0.6923076923076923
10482241,584523,2000,25027,30.14325985416056,1.0
10482244,584621,1776,10650,391.0071584964584,1.0
10523383,1148194,2214,2330,16913.21068717917,1.0
10596408,2228367,2075,1012,4497.746835977257,1.0
10543815,1484578,1012,3725,543.6081966882598,0.14285714285714285
10576697,1978371,1012,3725,77.54004544430984,0.8571428571428571
10642589,2787315,2013,3764,182.84437165191864,1.0
10602892,2295352,27484,2246,1759.8955812163406,1.0
10632742,2647608,2158,26080,3121.641084916609,0.24
10644971,2820625,2158,26080,1900.1079315853967,0.76
10503500,753369,6827,2259,12588.999978733777,0.4444444444444444
10555685,1685958,6827,2259,15701.96000181096,0.5555555555555556
10765755,1590916,3544,2259,9745.181962923512,0.2
10765028,1590819,3544,2259,6406.980001935219,0.8
10709203,940247,15191,4255,15466.054897530921,1.0
10461324,521757,6748,537,1473.9004622990708,0.3076923076923077
10482545,589152,6748,537,909.6754972423654,0.6923076923076923
10489253,677444,17918,15616,390.39053534641613,1.0
10482587,589168,7050,3921,189.36667148124187,1.0
10743948,1298657,44800,1944,8281.376367201303,0.21621621621621623
10734592,1224586,44800,1944,7968.811708411788,0.7837837837837838
10609854,2401512,44800,3092,813.8902500683397,0.2777777777777778
10533034,1224615,44800,3092,1375.3757163832088,0.7222222222222222
10519607,1073480,2230,4626,7934.751624837298,0.3333333333333333
10662484,3025463,2230,4626,2913.4217842106823,0.6666666666666666
10662954,3027002,4626,2230,2828.0886756303007,1.0
10517431,1017785,3358,1270,893.2230037101333,1.0
10482599,589541,1270,22291,44.05680086414515,1.0
10708272,940194,4734,4255,14836.308204943747,0.4090909090909091
10717656,1072704,4734,4255,14761.66940876389,0.5909090909090909
10850683,2754600,3064,18644,9317.731091920017,0.3333333333333333
10805911,2111228,3064,18644,9631.607201763774,0.6666666666666666
10551192,1661544,4246,7101,69.49390205933804,0.42857142857142855
10653300,2895048,4246,7101,72.79996740108116,0.5714285714285714
10612620,2425742,3363,3711,655.8845964774795,1.0
10482636,590356,4255,10653,990.5012765923924,1.0
10718392,1073917,3711,1944,9114.226283960323,0.4090909090909091
10793411,1862570,3711,1944,8692.711749601038,0.5909090909090909
10505127,788875,2230,2560,2331.6712671578734,0.38461538461538464
10656561,2949079,2230,2560,2612.9803811924917,0.6153846153846154
10682234,584511,2041,2040,2.1712883466177306,0.14285714285714285
10683273,584513,2040,4293,13242.800469590191,0.8571428571428571
10683755,591128,4293,1934,80.45568726298197,1.0
10791710,1857719,1341,2742,3576.3510476199226,1.0
10808845,2139397,4793,28317,3741.8337137459125,1.0
10827103,2434715,3532,16816,4580.310510403145,0.4090909090909091
10844264,2658999,3532,16816,2083.778794169329,0.5909090909090909
10739935,1274498,3442,2860,13832.679053921769,1.0
10740512,1278565,2239,2954,6729.901035830018,1.0
10866488,3066267,2892,28038,11760.992572486472,1.0
10684349,610043,1463,3403,269.6999677805265,1.0
10796553,1922394,4834,2625,1369.2370733205344,0.3333333333333333
10796468,1917154,4834,2625,1309.668937350431,0.6666666666666666
10777595,1721424,4154,2625,673.6538690567419,1.0
10836320,2578129,7017,2742,2609.0976102714476,0.42105263157894735
10740072,1277760,7017,2742,1810.7391965029997,0.5789473684210527
10700549,790128,842,26948,88.768525035097,0.47058823529411764
10843767,2656892,842,26948,100.403762568515,0.5294117647058824
10728280,1160941,2571,7101,186.25023106652296,1.0
10685111,618530,16006,2099,485.998706318069,1.0
10861372,2989891,2142,3812,565.131722606719,0.2222222222222222
10753416,1436679,2142,3812,567.0277332665665,0.7777777777777778
10817665,2352714,4078,3746,125.5265860179269,0.4782608695652174
10813279,2273483,4078,3746,128.44274867118418,0.5217391304347826
10745936,1331581,3746,1594,2498.9961400131906,1.0
10813256,2268097,3421,2625,934.6462341580676,0.23076923076923078
10808219,2135926,3421,2625,1469.2371082274467,0.7692307692307693
10808091,2135011,2888,1975,7098.72424278021,1.0
10685135,620248,2742,2183,82.36867809542454,1.0
10749060,1390971,2971,2673,606.4212000032117,1.0
10705068,911497,3509,14606,28.32656835623287,0.2
10717122,1050165,3509,14606,85.31840104706669,0.8
